Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Label
1.859911338049867,1.1858398992491046,3.378056194010446,4.289410897986444,-5.384202746362538,-3.823304954208244,-5.850924947744394,0
3.519222930529921,2.5422960065669913,0.31277519789036484,1.3536995708938406,-5.100611626353351,-3.3782191595658806,-1.4520740056999992,0
2.53255716262162,2.859670445762597,9.095587476189626,-6.854026367147481,-4.188331340308629,2.1529899713924,-1.1728986377672717,0
0.027281452688272534,1.18539491657287,1.8354300497758047,-5.046609667863517,2.978852394163772,4.516484330864151,0.8063295601155784,0
1.2616720680345923,2.9667584932905835,-0.6060978911100526,3.1643220865937125,-0.5372840394850229,0.9713261167795677,-5.245830344152091,0
1.7372410875434823,1.2843841439457508,-1.0873669302589533,5.8215916669185175,-5.6016863410650615,0.5233928707027762,-0.6812782848358537,0
-0.16727409719459585,1.0522274869056112,0.3922132132490611,-2.771299125376661,10.639941961153948,-0.0958954853001023,0.7116295849193511,0
0.6960227488318615,1.6623289015211369,5.036658781183833,2.7467842418113735,-3.22249167199742,-4.534889587888074,0.9110649320577132,0
1.3489434309149044,0.5815438530851273,2.913644785432789,3.9557679036617435,4.547354051524784,-2.2631898383752396,-6.781558959597295,0
1.0982582500079718,2.0145604102155903,-5.975287444591557,1.445551663973162,-2.6175239677852438,2.0852832990977563,7.120065848516305,0
0.9512993813072894,1.4910257391342303,0.72252796633252,7.76734657318343,1.0954471417477394,13.799247527317275,9.955906414968972,0
1.2670981425361516,0.8161189441030445,4.215690822400337,1.9147938204576667,6.508135164908873,-6.893156050714443,-7.178206245723152,0
0.8341271539297526,1.338405321680768,3.136836117869714,4.349354452217661,2.9728773783602094,-1.34018890130691,-1.5439498162012653,0
1.6186404908823226,1.920009300858329,-5.237401887086325,-4.418818493546064,2.215048747728269,-7.775952878447629,-0.22801494338369432,0
3.9264756412729396,1.28402268893729,2.341996373223703,-0.08585510741616754,-0.2894686362458869,-5.959768601442357,1.8940021669775515,0
0.15441281070096713,2.038665791672149,-0.8033525930774611,-2.5346195859915897,-2.5890709207614377,-3.4517254895495015,2.657804542347403,0
2.8560905387878055,1.7672322036895092,2.244532604979374,-6.488232886398921,3.241611203470348,1.5464648462013035,-0.8103572466642927,0
0.881786678435493,1.2384765792798607,-7.549234113498675,-6.576809182596085,2.106960404623722,-2.8333048140952095,-0.8232832866732396,0
2.899975252000082,1.8023808992384862,1.858611038346829,-0.1421870632169863,2.0367079031831414,2.347993692072314,8.20036034356469,0
2.1039957019351885,1.8946328041361324,-3.054010094697369,0.2319801733475422,3.7558859326399108,3.3231612542740088,-2.792630982908252,0
1.5691619791341584,2.2561589801443636,1.201826553958979,1.5314566157924852,-5.372644823073502,-1.860181184466285,-11.247084902608835,0
1.0533578441822282,1.812332938991157,0.18093108310271164,4.710985444337793,-2.3874614559878036,10.244728091064605,2.08430077947031,0
2.19804496472534,1.2158307150658365,-6.763107741333576,1.3674715983711656,-9.258833921780978,-0.5223694000367666,6.128992074912675,0
2.3503213086109516,1.5272018244767092,-0.39915325402318264,12.926740971204296,-4.038097370260927,3.093474618808653,-0.9542188927629629,0
1.3299739401168569,2.690554028337224,-0.6792794991483765,-0.41718350801177134,-2.676400400924934,3.3123882180627757,7.14888998266423,0
1.0862404446157639,1.8671930128672383,-2.9720754058246763,-2.514630147314485,-1.5280073468646176,3.86242354851765,-0.20900130509098191,0
1.2889246637261842,2.2674577966783076,-1.9852262965428829,-7.337524938804965,6.4364347155888675,5.748368888591669,4.892421566340554,0
-0.6615373559166462,1.4995030712790678,2.623635751544085,6.765596290438021,4.039961136727044,-4.137223585703619,-6.1743375249531995,0
0.4605536515164971,2.0633730227706506,0.06652524791161406,-3.107448014783012,2.7808691917226773,1.9903062258499438,3.764143888001854,0
-0.05712557899982795,2.7426382777144864,1.619989334182941,-6.01499557807856,-4.616021535186314,-8.790904290804493,-3.923016650259581,0
1.5352151008386632,2.774335608002098,1.2639269560817705,1.1068472096492707,5.101055456779414,-0.307993291303046,6.746460021937556,0
2.0213420270389353,1.925023264782463,0.9975268490581459,0.9333531668802211,-4.2850921760812435,-0.5700113844446851,0.07606581498846132,0
0.26425914930609595,1.9636768118693335,-5.163236203122161,0.8254814717703916,5.273549194248976,-3.8545672591344986,9.568477194687357,0
0.19332988776557247,2.2652294929109313,-4.7845910053303164,-2.1685976498165616,4.27003255801698,5.130532913857418,0.07940771310604872,0
1.7711411762423064,3.006649145302566,-1.367266501923406,1.328772583814586,-4.307788875160119,-1.350561011440627,-4.217748832059619,0
-2.1372172943909264,3.053915062692246,5.0733559469304765,-0.23303300882953606,-0.7619543441839337,-2.8261531579696864,-3.8692348419016636,0
1.094302929370542,0.919104057600417,-2.5699314811228233,-3.378874032330278,-0.9114364566968925,3.238597054694693,1.0755178103778,0
-0.15545634476725434,1.6585945667275714,4.204444084927244,-1.792165467750281,0.03310071231327093,-1.4040258980509002,-1.259944255543933,0
-0.20969752955154775,0.8503078375977504,1.6583433886894556,-4.924571533771614,-5.445401052547031,-3.5342951740152304,-4.637687409726294,0
-1.715353898388435,0.574942975250001,-0.4114661929099722,8.570844875780548,-3.61971771371173,-4.439584761737679,-1.9615713697703074,0
1.8466424440993177,2.030777809242659,4.202188804017812,2.035110395527675,-7.705912499937734,-4.994202691985651,-4.244390075058107,0
-0.8503805636829955,2.6682704660952306,5.945666390631167,-5.41862288384956,-0.8813984286306561,-2.729373620794524,-1.915131493657493,0
0.743716822399622,2.3550515281739752,3.503524139621365,1.2339024891248425,1.1031042287689703,5.934588357101704,4.101598786580289,0
-0.578782573689953,1.6666109402017224,5.487017865823478,-2.4740137951826973,-0.1897622251777519,-3.2611943404655115,-4.498130187774085,0
-0.26466839772801976,3.001367068541379,-3.4672205802009266,8.797913412835946,3.2012328978807245,2.559457106576231,0.4483559918909616,0
1.395145923922291,2.8059165947753373,4.937927843781344,0.12165385693535809,-4.172579173182376,-0.6664986983943902,-6.082936077190442,0
-0.39276656074863614,1.7227838060253515,3.3987194689153992,-1.5918605017287897,-2.361760976854443,2.238477829814945,1.5933744933959961,0
0.23501227654402235,3.093402538923897,-6.8302421258181285,2.364203072055801,0.08480017357573363,3.426315060798808,3.4544899075437394,0
1.0694594310578938,1.4134651350147065,-2.86185972853734,1.891635007563355,-4.444644789932411,-5.617674265303118,2.480508096311654,0
1.6005629650376196,1.901969612253473,-4.117219759771505,-11.99598643011151,-3.337422390619908,1.5409638418635356,-0.8624702939137279,0
-0.9142550563617944,1.7211043937035495,2.936001985397768,-11.980883214037599,0.027762870712762566,5.601082947129223,-1.8091225277029135,0
0.552084645324764,3.0496769147816596,6.9482086708748705,-0.1826071707283954,4.003693012845113,-2.387696340599821,-3.5643633761515474,0
1.3751177391264278,3.0010958470559808,-7.87265535128549,-2.722673813291896,-0.6200603282739368,-3.815410367609524,1.8754919809042105,0
-0.17997833084382653,3.7916282305682536,2.0886046410734953,-3.6026751761938716,2.7009709813669165,-5.3555490065446705,-5.354120364422085,0
2.4265977939763332,0.6014119434320833,2.636603396066903,-3.538180555209157,4.570241847982767,0.39399750506806364,0.11611527164954921,0
0.2675468891281766,2.772699628940166,1.3669244095939743,-0.5024669733186747,-5.791901699507358,-2.629712957402444,8.995691299964168,0
-0.8902629596417309,1.401080703104459,3.4356795634455763,-1.5235062005535533,4.830045947333838,-3.5558606066428635,0.6816050573750568,0
-1.3145544133189428,2.2183692130333745,0.4895665655805605,4.288296448161098,-1.7839210834118955,-0.5462791007067469,-2.198401492226622,0
-0.2523423817354573,1.1635104856667322,-5.590594302500568,-2.2397214673438497,3.773712673145687,0.12901575987928582,-5.284266395704541,0
0.40493529674399154,1.3805771758386212,-3.4916329591596176,-4.338304544863383,4.841435242478816,-2.755571490292172,0.01191050050791031,0
0.8311721521305611,2.0215993052762826,-0.8746197841820502,-5.825217988697516,2.2239058550690203,1.9427719098072966,8.011473170381656,0
3.215369555744515,2.1216614879735824,-4.13817057466569,1.026667249542783,7.842645227796085,4.74062591138718,-4.810716948039112,0
1.7255592883546758,1.9392911608689292,-2.5825831148161305,8.542145020548423,6.573304486701634,-5.678229902643506,0.02738074242806259,0
2.169717805593794,2.326459949735496,-3.394928169179348,3.4717079679275518,-4.3908892282339975,8.915809118154638,-4.664299698153764,0
-0.2404891583068065,2.1964646267299033,-2.7181600323813697,-1.4272198709884207,6.790466318725111,3.829080302049595,4.42693260034883,0
3.2951904669251837,2.5089134736995184,-2.078081975622982,-4.38207451474492,5.390244229437436,-3.733774012155911,-1.0117803802596308,0
2.447425550025904,1.5242910403780598,10.237050702525279,8.627936238808408,0.5784103688892571,0.9749784410540064,1.8461576283880226,0
2.8887652635832737,1.9990553853303272,0.37487813418091315,1.3329228805463023,-1.5925707777498397,0.8979275956156096,-5.585821453566533,0
1.3875749826496102,3.0623448996816593,3.9393982998806076,-6.103398421413991,6.724585621562333,1.6345202713323639,-6.519179846576026,0
-1.4715744942213353,3.259477815744262,-1.8295550349308067,0.14292956078728783,8.872108927105817,2.7466990699209353,1.609269022578315,0
1.048639606987876,3.3457396189315363,1.453445344149254,-0.056692060744339946,-5.465961379108232,-1.965584051909822,4.327443890917248,0
0.24586960308477257,0.644863839866153,0.9059147804156618,1.357832212583651,-2.841319460021917,3.055609672393575,2.2004789093157693,0
0.2330451470733349,-0.17271546766719537,-0.6786774064631274,-5.510530050682736,-2.356474644665513,-0.6440279898836443,-1.2430326091857586,0
1.1998473486164347,1.256263576683476,-0.6413361191762514,0.7306721077952621,-0.5289938759623103,3.867747794189687,-1.9928234197156904,0
1.3224942830555109,2.07374916766686,0.43908754342028794,-1.0556468991078265,-3.23096298322451,-0.8335702578595537,-4.271248915809759,0
1.6388050264315357,2.124180128730071,1.0346735814565815,-2.947788338237981,1.2591055617142335,-6.372195334212894,-3.248157225288542,0
-0.1985656338534223,2.260301454262607,0.12821082351123553,-6.322898856722014,0.7754689668762906,7.175407642461456,0.8802862361922706,0
0.378024675495647,2.202910786388747,1.7449205608594553,1.177500691582059,-4.808536877240411,-2.0485888130425103,-2.229303504192706,0
0.9277372847898895,2.027589745066975,0.2066243518035937,5.420440279214991,-1.861380729669681,-3.646372037254652,0.8506897566616,0
1.6088996029591085,2.8452250678528173,-1.5320335306178872,-3.159716380629569,7.878547409741199,1.4030136717542,-4.707709409116547,0
1.0337043680617828,1.2955246352715672,-2.970089984642553,5.910958250555914,2.971331177742959,-0.10097610273596709,0.6879942977304806,0
1.3774381908284858,2.150796297167919,4.148532373405675,-7.023837931218779,2.626682253952908,-4.3675741766126395,-7.5598488066584615,0
1.1978509149101828,2.287767690795799,-8.729069509471309,-2.7451237309013368,4.256767015714134,-3.6476965405879955,-0.6172304818637678,0
2.6297267695108753,1.5427999253023077,-0.10867584643520989,0.0637705126711441,-7.817539624878047,3.18111401190567,-5.069323789519809,0
1.2544455128353957,2.9411166192451663,1.9128173497516747,-2.195272592160493,0.06874280858625989,3.96860832545314,-9.531235212214588,0
4.774999738112118,2.6388765243161156,4.11584160658375,0.015029412429526373,-1.219455952131052,4.312487827056626,-2.4815258802961417,0
0.2528657600567089,2.0779464503790397,3.6715018179386996,5.287442884703144,5.419196041720933,2.8931291080236985,-4.097278998852808,0
1.1214897396340153,2.127035312840698,-3.081965608490593,-2.061944289013581,5.2284319655409535,-3.587549616945254,3.658468289225265,0
0.25595235528565763,1.7738839020865147,2.681831167646344,0.25155941746279614,-1.4736240459328465,0.3237356228513896,-7.240861033557696,0
0.9812112921492124,2.483470107682011,-4.514094734170929,-5.262431336082894,-3.7397176233453884,-0.16154706983222522,-2.731260861052502,0
2.640822452565505,3.2872654698686565,0.016176196350557018,3.2958973646045586,1.382224354687505,4.958594036627941,2.036716334522159,0
-1.1246201362019352,2.966762559033902,-8.749722937962218,-2.8350873841355684,0.7344695995441832,4.299023038127818,-5.466482248698084,0
-1.814021229136849,1.7295715576638917,-3.7563816201622267,2.2504419827541424,0.7097301083674064,-3.1569986710254136,3.9442821182448786,0
-1.0123349387643543,2.313437147832805,5.061131787157494,3.974136539947529,-9.01280137580997,3.3764517084292716,-2.1638273580553067,0
-0.08363801161052442,3.5365147730860174,6.10560029984133,2.7501491873958224,4.43333279901817,1.763643429681184,0.44634566656558106,0
0.4600210844834379,2.497439093171013,8.516213986712714,4.4941653789537925,-0.4823934201989547,2.8465402476140818,5.819105190976506,0
2.3921628901648564,2.528874703928942,2.587846281888469,1.4472691011881778,-9.418967077964297,-0.2690159075205914,-2.8956539730057895,0
-0.1242358367895362,1.2619238499946939,0.23182205149693644,4.5997061441798905,3.549097490587809,-3.2934870495071653,-5.861595971896918,0
1.9282505302073996,1.9448371193845293,-0.7157939419214518,2.1987845902145606,-0.5543813044889742,3.240202908742447,0.7329867250142158,0
-0.05975808077969136,1.2102224413079374,-3.8704090276093717,-1.7624178372858557,2.8515748697411785,2.4489976574326375,-1.9115335238856017,0
1.885098480877684,1.949726836373179,3.212696701700812,-3.7106496012709007,-3.67930447837903,2.317819005248056,-1.2081748194097737,0
-1.0555952797679198,1.0570687857946286,-9.050618584177185,-0.9695480403710613,0.770958874454822,-1.2688387741476035,0.4692338637853831,0
-1.1793898377995373,1.0505012826695383,0.5176543348071482,-0.6921581703262285,7.096650785321536,-6.4210782962655015,-5.2184694651278685,0
2.8313097821992446,2.528121712757237,-1.8092406866325375,-0.32442162038815453,6.228437000222697,3.3279876745583916,-1.472921682018487,0
-1.7258264661252016,2.363008707677224,0.8944338482476428,-4.41694131514911,5.0336220898020665,3.1128394138773907,1.4358603185054193,0
0.010605090778168291,2.8243223270234576,1.7233570575212622,0.6593006015950786,-0.7657196924816625,-0.4657599776912731,0.8434194157257784,0
2.611930325813609,3.4893060441620776,9.375370921887095,-0.9532296828234691,-0.9623768512572101,1.1012331589108202,-0.003438476150641494,0
2.360941642041513,2.562256878646758,-2.8698788966882054,3.8055963862934616,7.793614941220508,2.5324330709996112,-0.09823713508719854,0
2.2773970690579532,2.6865403564475265,-3.521161724013513,-3.014984363384073,1.8337568881485502,-4.35930564906063,-4.658999755295402,0
4.448921819287513,1.6897381113315444,-3.396779206769867,6.061694479091333,2.189053644068981,3.6581195130027373,8.442220738230573,0
4.1568188065297695,-1.3141870297511757,4.7310328330086024,5.261121692449019,1.3850543888228468,6.0483818731861465,4.394185153044812,0
1.544663684930642,-1.0089585425620229,-3.884245901277929,-2.233565519230742,-0.6960873440151192,3.791285993982105,1.2431361125331013,0
3.361707844727351,-1.7925822381478054,-1.733486656394121,1.5833818528413575,0.7849015841986817,0.8419975347129833,-3.2049194810516926,0
1.9102388281731255,-1.746539642557543,-5.181753528162528,2.347077738208408,0.5283341203272519,2.1314415440357846,-1.400267991963881,0
1.51806186225532,-2.105922465369939,-1.2151297455285235,2.4452158669003787,-0.4083795212913035,-1.5614069484293172,-9.859935288859702,0
-1.7051068335881157,-2.8827352754283635,-0.18361070542916427,7.7521483952848556,-2.0199577742243515,1.1024440051547588,0.9410188547049833,0
2.369209298791975,-1.2767340230737259,-0.15213061755374319,1.1490523031398405,-2.6759387036666196,0.4352020706022848,-1.2292730641432954,0
0.4341411022017996,-2.6775068570533613,-5.707462219463865,10.278786721766961,-8.887930591511239,5.143636734034357,-0.755510596977742,0
4.744157483148847,-2.787533124243248,4.927119752516254,0.6134609083119166,2.315593160574029,-0.1891058830106126,0.29364866819437124,0
-2.1799426178862795,-1.8646442647819377,0.6286143846433517,0.11365794365695636,-0.31691455551250314,4.238668585012568,4.812161590958518,0
2.141404397826945,-2.266469052542401,-1.801946845049441,0.6379799712141714,-0.8039567008499715,1.7513223878073771,-3.2846914631163484,0
-0.5987260480276029,-2.1081202433723196,-5.251826374834097,3.95725952467471,1.719815397140345,2.6090140429013506,-2.758026007100093,0
0.9831929177077969,-1.471073137548423,-1.5439408331742952,-8.608414144360587,0.3949853463478377,3.353740206657867,-4.688208806766006,0
2.381968081727935,-1.7904046984077697,1.8373501177314078,-1.3865267838795223,-3.2017100382732884,-1.56919845521867,-2.6957720680319945,0
5.922726147228607,-0.8575483783009334,6.684189141453241,-1.9523674435247076,6.954184592463255,-3.0565170766842993,-1.9175108960068905,0
1.4673688196743115,-2.1359803813823284,0.012127183244321446,4.755660480351991,1.158542642290706,4.204902659171219,3.4446176553924905,0
0.728523558711617,-1.1648266949922896,6.468114359485267,-0.9064247698505467,-1.8516118446499616,-3.76984983692338,2.301420198741818,0
-1.6454594838900816,-2.5569817866052427,-0.5653439271678229,-2.8645115568686483,-3.1104479415245665,-2.212896862162243,0.2274202074548642,0
1.5260795259753293,-2.4456389252649946,-1.4830949158311277,3.5146925953890364,-5.748185089296559,-7.26569883669602,-5.256514781657374,0
2.45376098070997,-1.912251185744242,4.175197633255439,7.080449096094885,-8.597493083278952,-6.551879507865486,3.0521565097856156,0
2.091505194777779,-3.3654303815065605,-3.157564625931087,5.7263992191310695,0.31174520765387476,-3.2672248455763704,8.071099715932592,0
1.4525191473098271,-0.9649188054680204,-0.831523790517649,3.1969478426739704,-4.006695676842287,2.981600086767501,-1.8390438574831838,0
1.4783441442193725,-2.0415151054070644,6.29141973910738,-2.554416123347786,-2.3453003450172774,-4.579940916326578,3.1655883955085202,0
2.4343431188075977,-1.2091570991795693,-0.42554211556743843,-5.3413322256906755,9.63417324315299,-0.9928030648311528,-3.974660945979548,0
1.1784482532915206,-1.2709112295855411,5.0514318650940355,-0.3123435440275783,-1.282848039733347,-2.818780323275913,3.3806481657023015,0
1.932325001049634,-2.871160254204679,-1.614936105282781,-0.9163986400310262,3.017112136603747,-3.935326143098569,-2.039371344703653,0
-0.6045883741281881,-2.5569863917616678,-0.8789372062133022,-0.2260641022731805,0.9396462486833891,-5.006709109871907,0.6481839429333621,0
1.9415170815058378,-3.1184200445038677,1.5696375396692956,4.642230814875305,4.291274860459159,-2.289759072606316,-2.93993674443751,0
4.326809780869514,-2.747422253467764,6.503337450763611,-2.615472571278883,-7.045297323084021,2.3516040755114744,0.49412149195931704,0
3.1312375917517232,-2.426613675063974,-12.491363752409253,-1.2541419543480736,-1.9807429600400377,-3.1427675833242246,-7.881815721382299,0
2.6077454855472797,-1.591488466912884,-5.074050165863998,-7.066169975397056,-0.131795941231885,0.9973571379402303,-0.9328470156273811,0
1.940454311393316,-3.048570866569284,0.6669498108752091,-5.11189314099385,-2.0954196625261567,3.2944851965205273,-1.4710944377107764,0
2.147883887798621,-2.5933470148160636,1.2419996718001438,4.031796348875371,-4.723598498299787,-2.049243437953235,7.109295493152166,0
2.3895391228069887,-0.9731105064525736,-10.875496668737842,3.835942702522024,0.5390597994613374,0.9890720711336678,0.2684165291775081,0
3.2614771853623594,-2.2317414624627383,-1.6586411745116327,5.205224855779268,1.062747293460504,1.0889805597294284,3.299865297716936,0
0.6107917517483976,-1.7829785683263482,-2.195161181239546,6.6456113666211944,4.783443324138272,-6.647453894558124,-1.0804726189427276,0
1.8797467843731268,-1.846942386336028,1.9079923241327945,-5.469207760203367,-2.423961898237601,-2.302537977771454,-3.9676916879417345,0
1.0547809970731066,-0.8791616085764755,-7.517453437083997,-4.937915868650577,3.099891274488479,0.7114290553744006,-1.783480369597922,0
2.5310571284289995,-2.942918963334974,5.479166755447099,-5.722825864336761,3.7133450671065473,-1.6748359143068483,-0.6033744079204634,0
1.6139928984214396,-3.1257668488621535,-1.2419841281855013,1.7188802419628264,2.9608187958248045,-3.27354853723144,-5.142268688177824,0
2.2416006677068365,-0.7783728777391592,2.5996344914653435,8.904254211264737,-5.702195596945694,5.599833366045287,4.5997317837056455,0
2.6550503733760267,-3.023204101019193,-6.123701197897631,-5.185696552252837,9.972302894497329,-4.190315502600893,1.3162629751091723,0
1.4997757333252824,-3.3706530275504547,-0.14108875264749562,-1.7827448460094437,-2.426263664464686,-2.500668501577161,-0.5933454960593979,0
2.819258451586136,-2.483953412452929,8.163323348861914,-3.102887012443157,0.05716555793200661,1.9480887098775137,-6.742478090111236,0
0.4942610933206919,-1.4152319902649229,4.0914611122165265,-1.2131208516339131,1.5678618419915415,0.450940130203464,-0.3246289358825822,0
0.20206007274237447,-3.228036005924245,-6.667791270516029,2.8620928497430564,-3.7892875009367115,-3.803462969949052,-3.4856904356217586,0
2.1219054170913187,-2.498557427431729,-2.4911330784342747,0.9202415355436827,-0.5764671385809412,3.9396982820233752,-6.203943450583054,0
0.6679307331808799,-2.0166521341180825,2.903841194986265,-3.961472388814113,7.527310444211927,-3.2901897815714123,-2.4213425777703472,0
3.627475628334443,-1.7525764587031867,2.057767792983361,1.700588692995503,0.18253537595200717,2.5217597411947876,3.6970806553381568,0
0.10945467969765166,-1.4055625128047602,3.601152313321513,5.0940758779056,-0.5138393715543682,-1.5503414681883911,3.259858163766066,0
2.0947561456411314,-1.5056821817177275,-0.8707691197685827,-0.0058292741652139855,-3.473394758926429,-0.8049987702939807,4.050187754233944,0
1.2770756360623752,-2.3298018496352295,-0.3131552185374211,-1.8235280618301242,-0.0938565773983675,-6.498536831377307,-5.345748756301044,0
2.3007693618744147,-1.9983740765466613,-2.577201658269887,0.8010889647110839,-3.6760972048710494,5.129780034888263,-5.595633488395757,0
1.067319913775563,-2.5469642480761188,3.2773777834256093,-6.640538913413227,-2.3432939896083598,2.369100826047242,4.499547937314233,0
1.731111890677397,-2.328585100378672,-4.890402417315596,4.770051694310132,1.4621045797816907,0.2051548194526896,-0.3956171835248518,0
